OBJECTID.x,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight,Total_population_e,NotHispanic_White_pop_e,Hispanic_or_Latino_population_e,Not_Hispanic_or_Latino_pop_e,Pop_weight
2218,Polygon,8600,6,77,4102,1,60770041021,Block Group 1,G5030,S,22350506,0,38.0992739,-121.2488365,15000US060770041021,8932.724527,248,642202,Lodi city,63158,21988,48662,14381.52758,10898.45589,1706181.243,421.606567,0.047197982,1051,671,335,716,60.09324453
2399,Polygon,9225,6,77,4308,1,60770043081,Block Group 1,G5030,S,336442,0,38.1044854,-121.27615,15000US060770043081,134.483646,248,642202,Lodi city,63158,21988,48662,14381.52758,3140.935926,544236.0056,134.483646,1,1289,778,367,922,48.99767261
2401,Polygon,9240,6,77,4403,1,60770044031,Block Group 1,G5030,S,501572,0,38.1266952,-121.2685596,15000US060770044031,200.611234,248,642202,Lodi city,63158,21988,48662,14381.52758,3665.265857,811844.8608,200.611234,1,2798,327,1965,833,22.57255182
2402,Polygon,9241,6,77,4403,2,60770044032,Block Group 2,G5030,S,515967,0,38.1193347,-121.2687812,15000US060770044032,206.326535,248,642202,Lodi city,63158,21988,48662,14381.52758,3689.291508,834973.8653,206.326535,1,1393,304,864,529,45.33955492
2847,Polygon,11428,6,77,4203,2,60770042032,Block Group 2,G5030,S,498604,0,38.1429812,-121.2829556,15000US060770042032,199.511341,248,642202,Lodi city,63158,21988,48662,14381.52758,3725.192984,807393.7528,199.511341,1,1298,842,304,994,48.65793529
2851,Polygon,11435,6,77,4201,1,60770042011,Block Group 1,G5030,S,411538,0,38.1413787,-121.2908177,15000US060770042011,164.667093,248,642202,Lodi city,63158,21988,48662,14381.52758,4476.722453,666384.0824,164.667093,1,887,750,137,750,71.20405862
2861,Polygon,11488,6,77,4303,1,60770043031,Block Group 1,G5030,S,647929,0,38.1263036,-121.292768,15000US060770043031,259.145105,248,642202,Lodi city,63158,21988,48662,14381.52758,4324.611055,1048723.034,259.145105,1,1187,948,72,1115,53.20808762
2869,Polygon,11508,6,77,4001,1,60770040011,Block Group 1,G5030,S,259004858,18541447,38.1307811,-121.4831824,15000US060770040011,111022.2975,248,642202,Lodi city,63158,21988,48662,14381.52758,13237.81101,6433507.155,1589.75424,0.014319234,857,453,333,524,73.6966161
2877,Polygon,11566,6,77,4302,1,60770043021,Block Group 1,G5030,S,479848,0,38.1266018,-121.2752542,15000US060770043021,191.921067,248,642202,Lodi city,63158,21988,48662,14381.52758,3701.144397,776677.0017,191.921067,1,1146,739,118,1028,55.11169284
2879,Polygon,11568,6,77,4600,2,60770046002,Block Group 2,G5030,S,38982757,623716,38.1592699,-121.2175984,15000US060770046002,15857.33805,248,642202,Lodi city,63158,21988,48662,14381.52758,1062.613633,67790.86096,16.751487,0.001056387,2030,1068,932,1098,31.11231527
3371,Polygon,13337,6,77,4202,1,60770042021,Block Group 1,G5030,S,1210506,227033,38.1480447,-121.287501,15000US060770042021,575.300519,248,642202,Lodi city,63158,21988,48662,14381.52758,12996.97844,2328158.599,575.300519,1,1592,1279,192,1400,39.67211055
3929,Polygon,15104,6,77,4104,1,60770041041,Block Group 1,G5030,S,8096046,0,38.1305268,-121.3204172,15000US060770041041,3238.456732,248,642202,Lodi city,63158,21988,48662,14381.52758,13785.25848,3766213.707,930.651675,0.287375053,3610,2524,597,3013,17.49529086
3930,Polygon,15105,6,77,4201,2,60770042012,Block Group 2,G5030,S,415336,0,38.1402253,-121.2949927,15000US060770042012,166.180802,248,642202,Lodi city,63158,21988,48662,14381.52758,3527.700309,672509.8463,166.180802,1,1612,1209,352,1260,39.17990074
3931,Polygon,15106,6,77,4201,4,60770042014,Block Group 4,G5030,S,553139,0,38.1330901,-121.2928873,15000US060770042014,221.274467,248,642202,Lodi city,63158,21988,48662,14381.52758,3785.381672,895465.997,221.274467,1,1016,926,90,926,62.16338583
3932,Polygon,15107,6,77,4203,1,60770042031,Block Group 1,G5030,S,571355,0,38.1417882,-121.2746168,15000US060770042031,228.615058,248,642202,Lodi city,63158,21988,48662,14381.52758,4500.316837,925172.3152,228.615058,1,2791,1312,1066,1725,22.62916517
3933,Polygon,15108,6,77,4204,1,60770042041,Block Group 1,G5030,S,599211,0,38.1342107,-121.2755359,15000US060770042041,239.710761,248,642202,Lodi city,63158,21988,48662,14381.52758,4308.196916,970075.0337,239.710761,1,859,611,167,692,73.5250291
3934,Polygon,15109,6,77,4204,2,60770042042,Block Group 2,G5030,S,534385,0,38.1375471,-121.2841991,15000US060770042042,213.797103,248,642202,Lodi city,63158,21988,48662,14381.52758,3854.817181,865206.1781,213.797103,1,1228,1001,189,1039,51.43159609
3935,Polygon,15110,6,77,4204,3,60770042043,Block Group 3,G5030,S,396544,0,38.1321998,-121.2837144,15000US060770042043,158.626499,248,642202,Lodi city,63158,21988,48662,14381.52758,3294.336121,641938.6654,158.626499,1,1039,778,231,808,60.78729548
3936,Polygon,15111,6,77,4302,2,60770043022,Block Group 2,G5030,S,689886,0,38.1261891,-121.2833026,15000US060770043022,275.924408,248,642202,Lodi city,63158,21988,48662,14381.52758,4375.413802,1116626.462,275.924408,1,1556,1031,459,1097,40.58997429
3937,Polygon,15112,6,77,4302,3,60770043023,Block Group 3,G5030,S,643334,0,38.1190195,-121.2835835,15000US060770043023,257.256811,248,642202,Lodi city,63158,21988,48662,14381.52758,4056.100272,1041081.378,257.256811,1,2467,1203,682,1785,25.60113498
4131,Polygon,15513,6,77,4302,4,60770043024,Block Group 4,G5030,S,449997,0,38.1190932,-121.2757642,15000US060770043024,179.945253,248,642202,Lodi city,63158,21988,48662,14381.52758,3465.767546,728212.6016,179.945253,1,738,510,228,510,85.5799458
4132,Polygon,15514,6,77,4303,2,60770043032,Block Group 2,G5030,S,452628,0,38.1275714,-121.3018836,15000US060770043032,181.039115,248,642202,Lodi city,63158,21988,48662,14381.52758,3511.048814,732639.3071,181.039115,1,1143,789,246,897,55.25634296
4133,Polygon,15515,6,77,4303,3,60770043033,Block Group 3,G5030,S,432292,0,38.1200598,-121.2920576,15000US060770043033,172.869486,248,642202,Lodi city,63158,21988,48662,14381.52758,4186.646742,699577.9884,172.869486,1,540,278,220,320,116.9592593
4134,Polygon,15516,6,77,4303,4,60770043034,Block Group 4,G5030,S,1078955,0,38.1195723,-121.3002708,15000US060770043034,431.458784,248,642202,Lodi city,63158,21988,48662,14381.52758,6182.626537,1746051.752,431.458784,1,1955,1471,232,1723,32.30588235
4135,Polygon,15517,6,77,4305,1,60770043051,Block Group 1,G5030,S,577786,73250,38.1121215,-121.294051,15000US060770043051,260.286434,248,642202,Lodi city,63158,21988,48662,14381.52758,4217.232177,1053341.829,260.286434,1,2172,1001,543,1629,29.07826888
4136,Polygon,15518,6,77,4305,2,60770043052,Block Group 2,G5030,S,1616562,0,38.106355,-121.299243,15000US060770043052,646.207813,248,642202,Lodi city,63158,21988,48662,14381.52758,8003.007436,2523937.649,623.678576,0.965136236,3722,2505,934,2788,16.96883396
4251,Polygon,16169,6,77,4404,1,60770044041,Block Group 1,G5030,S,3398322,0,38.1264792,-121.2508737,15000US060770044041,1359.1947,248,642202,Lodi city,63158,21988,48662,14381.52758,15617.97741,4741203.652,1171.576937,0.861964027,1141,494,543,598,55.35319895
4252,Polygon,16170,6,77,4501,1,60770045011,Block Group 1,G5030,S,1628646,79879,38.1424687,-121.2553368,15000US060770045011,683.672373,248,642202,Lodi city,63158,21988,48662,14381.52758,10360.64769,2579132.375,637.317489,0.932197225,954,797,58,896,66.2033543
4253,Polygon,16171,6,77,4501,2,60770045012,Block Group 2,G5030,S,748492,0,38.1416885,-121.2660129,15000US060770045012,299.49211,248,642202,Lodi city,63158,21988,48662,14381.52758,4440.761081,1212001.57,299.49211,1,1600,323,945,655,39.47375
4254,Polygon,16172,6,77,4502,2,60770045022,Block Group 2,G5030,S,428234,0,38.1340902,-121.2684596,15000US060770045022,171.313186,248,642202,Lodi city,63158,21988,48662,14381.52758,3449.784412,693279.8662,171.313186,1,1687,195,1399,288,37.43805572
4316,Polygon,16360,6,77,4402,1,60770044021,Block Group 1,G5030,S,3798415,0,38.1079362,-121.2572403,15000US060770044021,1518.451764,248,642202,Lodi city,63158,21988,48662,14381.52758,9302.821844,2411557.065,595.908728,0.392444951,3515,1898,1137,2378,17.96813656
4317,Polygon,16361,6,77,4402,2,60770044022,Block Group 2,G5030,S,547939,0,38.1135882,-121.2637832,15000US060770044022,219.078068,248,642202,Lodi city,63158,21988,48662,14381.52758,4435.250688,886577.4851,219.078068,1,1825,821,492,1333,34.60712329
4875,Polygon,18999,6,77,4307,2,60770043072,Block Group 2,G5030,S,433067,0,38.1053652,-121.2827004,15000US060770043072,173.110641,248,642202,Lodi city,63158,21988,48662,14381.52758,3882.071093,700553.9111,173.110641,1,1596,871,626,970,39.5726817
4876,Polygon,19000,6,77,4404,3,60770044043,Block Group 3,G5030,S,243850,0,38.122373,-121.2628122,15000US060770044043,97.519935,248,642202,Lodi city,63158,21988,48662,14381.52758,2561.636346,394649.175,97.519935,1,1426,330,957,469,44.29032258
4877,Polygon,19001,6,77,4502,1,60770045021,Block Group 1,G5030,S,1218718,0,38.13426,-121.2565623,15000US060770045021,487.543004,248,642202,Lodi city,63158,21988,48662,14381.52758,5944.60316,1973016.538,487.543004,1,2336,322,1815,521,27.03681507
5471,Polygon,22134,6,23,10800,1,60230108001,Block Group 1,G5030,S,57516898,22372206,40.6659519,-124.2400512,15000US060230108001,34352.32407,1023,642328,Loleta CDP,661,279,41094,2363.175444,15392.47898,9563431.722,2363.175444,0.068792302,1098,787,144,954,0.602003643
162,Polygon,593,6,83,2708,3,60830027083,Block Group 3,G5030,S,577642,0,34.6322572,-120.4479095,15000US060830027083,211.335214,433,642524,Lompoc city,43045,13359,47908,11067.60077,5564.582719,855243.2664,211.335214,1,879,694,141,738,48.97042093
163,Polygon,594,6,83,2802,2,60830028022,Block Group 2,G5030,S,1812584,14331,34.6625584,-120.4522868,15000US060830028022,668.885676,433,642524,Lompoc city,43045,13359,47908,11067.60077,7049.467598,1823021.886,450.478519,0.673476104,837,427,291,546,51.42771804
164,Polygon,595,6,83,2802,3,60830028023,Block Group 3,G5030,S,1928858,0,34.6618871,-120.4648522,15000US060830028023,706.1881,433,642524,Lompoc city,43045,13359,47908,11067.60077,7827.532665,2857841.848,706.1881,1,2265,1147,717,1548,19.00441501
199,Polygon,733,6,83,2706,3,60830027063,Block Group 3,G5030,S,203577,0,34.648573,-120.4520438,15000US060830027063,74.509707,433,642524,Lompoc city,43045,13359,47908,11067.60077,2265.822587,301530.0875,74.509707,1,2136,333,1533,603,20.15215356
200,Polygon,734,6,83,2707,3,60830027073,Block Group 3,G5030,S,437571,0,34.6366579,-120.4711969,15000US060830027073,160.106548,433,642524,Lompoc city,43045,13359,47908,11067.60077,3286.265777,647928.21,160.106548,1,1096,452,453,643,39.27463504
201,Polygon,739,6,83,2809,4,60830028094,Block Group 4,G5030,S,3232710,31765,34.6795332,-120.4448876,15000US060830028094,1195.690295,433,642524,Lompoc city,43045,13359,47908,11067.60077,2325.615897,352350.0341,87.06759,0.072817845,1847,1116,160,1687,23.30536004
1618,Polygon,6887,6,83,2702,1,60830027021,Block Group 1,G5030,S,315895,0,34.6430433,-120.4597437,15000US060830027021,115.602361,433,642524,Lompoc city,43045,13359,47908,11067.60077,3033.409763,467826.1583,115.602361,1,801,73,718,83,53.73907615
1652,Polygon,7006,6,83,2606,1,60830026061,Block Group 1,G5030,S,404268969,5746565,34.7122846,-120.5566535,15000US060830026061,150298.6447,433,642524,Lompoc city,43045,13359,47908,11067.60077,9359.995882,166917.9166,41.246315,2.74E-04,3518,1857,779,2739,12.23564525
1784,Polygon,7445,6,83,2705,1,60830027051,Block Group 1,G5030,S,421294,0,34.6519565,-120.4731677,15000US060830027051,154.206828,433,642524,Lompoc city,43045,13359,47908,11067.60077,3763.446579,624052.8921,154.206828,1,1448,654,652,796,29.72720994
1869,Polygon,7697,6,83,3102,2,60830031022,Block Group 2,G5030,S,2044431,0,34.6293207,-120.4472594,15000US060830031022,747.921002,433,642524,Lompoc city,43045,13359,47908,11067.60077,5826.412073,797039.5101,196.952752,0.263333629,1126,586,479,647,38.22824156
1870,Polygon,7698,6,83,3102,3,60830031023,Block Group 3,G5030,S,3497010,0,34.6284198,-120.474173,15000US060830031023,1279.293887,433,642524,Lompoc city,43045,13359,47908,11067.60077,9886.225863,1527959.176,377.566935,0.295136981,1272,376,554,718,33.84040881
2302,Polygon,8956,6,83,3102,1,60830031021,Block Group 1,G5030,S,505231937,3060189,34.5433993,-120.3736886,15000US060830031021,185597.9822,433,642524,Lompoc city,43045,13359,47908,11067.60077,11986.94547,633976.0284,156.658888,8.44E-04,796,609,185,611,54.07663317
2625,Polygon,10535,6,83,2808,2,60830028082,Block Group 2,G5030,S,5890603,1339,34.699516,-120.4465427,15000US060830028082,2159.320793,433,642524,Lompoc city,43045,13359,47908,11067.60077,4548.674122,955691.8169,236.156591,0.109366145,391,322,69,322,110.0895141
5055,Polygon,19786,6,83,2806,2,60830028062,Block Group 2,G5030,S,1153765,0,34.6457337,-120.4801053,15000US060830028062,422.252414,433,642524,Lompoc city,43045,13359,47908,11067.60077,5227.423586,637153.9102,157.44416,0.372867401,1017,373,578,439,42.32546706
5092,Polygon,19987,6,83,2706,5,60830027065,Block Group 5,G5030,S,161781,0,34.6501953,-120.456462,15000US060830027065,59.214561,433,642524,Lompoc city,43045,13359,47908,11067.60077,2272.552963,239632.827,59.214561,1,975,91,765,210,44.14871795
5095,Polygon,19993,6,83,2702,3,60830027023,Block Group 3,G5030,S,249103,0,34.6414846,-120.4642617,15000US060830027023,91.157669,433,642524,Lompoc city,43045,13359,47908,11067.60077,2439.96734,368901.9979,91.157669,1,1974,368,1518,456,21.80597771
5096,Polygon,19995,6,83,2802,4,60830028024,Block Group 4,G5030,S,667554,0,34.6572512,-120.4709195,15000US060830028024,244.375523,433,642524,Lompoc city,43045,13359,47908,11067.60077,3974.339676,988952.6535,244.375523,1,2145,890,523,1622,20.06759907
5139,Polygon,20131,6,83,2702,4,60830027024,Block Group 4,G5030,S,420381,0,34.641519,-120.4711388,15000US060830027024,153.835084,433,642524,Lompoc city,43045,13359,47908,11067.60077,3230.916876,622548.4959,153.835084,1,2461,612,1534,927,17.49085738
5151,Polygon,20280,6,83,2604,1,60830026041,Block Group 1,G5030,S,16270048,154843,34.6773779,-120.4864559,15000US060830026041,6016.460762,433,642524,Lompoc city,43045,13359,47908,11067.60077,20954.46537,18808251.19,4647.620086,0.772484068,3138,883,1429,1709,13.71733588
5152,Polygon,20281,6,83,2702,2,60830027022,Block Group 2,G5030,S,169585,0,34.6454979,-120.4642168,15000US060830027022,62.063446,433,642524,Lompoc city,43045,13359,47908,11067.60077,2021.747822,251161.8548,62.063446,1,1481,160,1321,160,29.06482107
5155,Polygon,20297,6,83,2703,1,60830027031,Block Group 1,G5030,S,1069103,25367,34.6444658,-120.4405568,15000US060830027031,400.544985,433,642524,Lompoc city,43045,13359,47908,11067.60077,6950.193722,1392939.497,344.202846,0.859336302,2512,551,1759,753,17.13574841
5156,Polygon,20298,6,83,2705,3,60830027053,Block Group 3,G5030,S,277701,0,34.648744,-120.4710729,15000US060830027053,101.638838,433,642524,Lompoc city,43045,13359,47908,11067.60077,2781.94693,411317.7842,101.638838,1,564,317,235,329,76.32092199
5186,Polygon,20463,6,83,2706,1,60830027061,Block Group 1,G5030,S,427462,0,34.6528825,-120.4453383,15000US060830027061,156.46782,433,642524,Lompoc city,43045,13359,47908,11067.60077,3826.764812,633202.803,156.46782,1,1296,518,702,594,33.21373457
5187,Polygon,20464,6,83,2706,2,60830027062,Block Group 2,G5030,S,277567,0,34.6485035,-120.4445454,15000US060830027062,101.590405,433,642524,Lompoc city,43045,13359,47908,11067.60077,2781.230225,411121.7839,101.590405,1,1534,420,989,545,28.06062581
5188,Polygon,20465,6,83,2706,4,60830027064,Block Group 4,G5030,S,206702,0,34.6517462,-120.4520065,15000US060830027064,75.659383,433,642524,Lompoc city,43045,13359,47908,11067.60077,2281.469921,306182.6585,75.659383,1,761,358,359,402,56.56373193
5189,Polygon,20466,6,83,2707,1,60830027071,Block Group 1,G5030,S,318885,0,34.6349917,-120.4597887,15000US060830027071,116.672935,433,642524,Lompoc city,43045,13359,47908,11067.60077,3283.560566,472158.6151,116.672935,1,616,372,195,421,69.87824675
5190,Polygon,20467,6,83,2707,2,60830027072,Block Group 2,G5030,S,403399,5254,34.6357701,-120.4643071,15000US060830027072,149.519126,433,642524,Lompoc city,43045,13359,47908,11067.60077,3283.614013,605082.4364,149.519126,1,480,310,141,339,89.67708333
5191,Polygon,20468,6,83,2708,1,60830027081,Block Group 1,G5030,S,301880,0,34.6380914,-120.449127,15000US060830027081,110.462266,433,642524,Lompoc city,43045,13359,47908,11067.60077,4367.55038,447024.9309,110.462266,1,642,172,309,333,67.0482866
5671,Polygon,23033,6,83,2802,1,60830028021,Block Group 1,G5030,S,1256982,0,34.6591761,-120.442997,15000US060830028021,460.173072,433,642524,Lompoc city,43045,13359,47908,11067.60077,6758.853266,1125973.122,278.234018,0.604629073,2187,604,1199,988,19.68221308
5672,Polygon,23034,6,83,2806,1,60830028061,Block Group 1,G5030,S,965938,3077,34.6575126,-120.4798985,15000US060830028061,354.750087,433,642524,Lompoc city,43045,13359,47908,11067.60077,5611.463728,1435622.669,354.750087,1,1407,869,413,994,30.59346127
5684,Polygon,23086,6,83,2705,2,60830027052,Block Group 2,G5030,S,578791,0,34.6502583,-120.4622042,15000US060830027052,211.846521,433,642524,Lompoc city,43045,13359,47908,11067.60077,3712.259169,857312.4524,211.846521,1,2153,396,1638,515,19.99303298
5685,Polygon,23131,6,83,2702,5,60830027025,Block Group 5,G5030,S,287577,0,34.6455357,-120.4711256,15000US060830027025,105.245586,433,642524,Lompoc city,43045,13359,47908,11067.60077,2814.306405,425913.7758,105.245586,1,1142,334,596,546,37.69264448
5686,Polygon,23132,6,83,2703,2,60830027032,Block Group 2,G5030,S,1001664,0,34.6418985,-120.4499443,15000US060830027032,366.553708,433,642524,Lompoc city,43045,13359,47908,11067.60077,6062.758571,1483390.226,366.553708,1,1858,648,1016,842,23.16738428
5687,Polygon,23136,6,83,2708,2,60830027082,Block Group 2,G5030,S,576598,0,34.6356324,-120.4491663,15000US060830027082,210.970359,433,642524,Lompoc city,43045,13359,47908,11067.60077,4786.180501,853766.7519,210.970359,1,1048,724,288,760,41.07347328
1390,Polygon,6194,6,107,302,2,61070003022,Block Group 2,G5030,S,1629879,0,36.4809734,-119.4440037,15000US061070003022,624.20331,1027,642566,London CDP,2080,467,24816,624.20331,6595.711104,2526061.172,624.20331,1,2084,138,1933,151,0.998080614
1555,Polygon,6678,6,27,800,2,60270008002,Block Group 2,G5030,S,4952816097,61292890,36.1082164,-117.695979,15000US060270008002,1902527.464,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,20709.00171,14267099.46,3525.477055,0.001853049,420,376,5,415,4.802380952
4210,Polygon,15921,6,27,800,4,60270008004,Block Group 4,G5030,S,444239039,2643174,36.617575,-118.1551223,15000US060270008004,171730.6434,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,47219.02513,53087847.27,13118.29275,0.076388771,892,594,126,766,2.261210762
4405,Polygon,16785,6,27,800,3,60270008003,Block Group 3,G5030,S,106479236,804458,36.651102,-118.0530816,15000US060270008003,41270.5875,1028,642580,Lone Pine CDP,2017,831,31838,19106.33951,19619.69297,9965666.013,2462.569702,0.059668879,1094,527,528,566,1.84369287
88,Polygon,256,6,109,3100,5,61090031005,Block Group 5,G5030,S,1433840366,21073971,38.2247004,-119.7599789,15000US061090031005,582818.7487,1029,642622,Long Barn CDP,291,129,24388,2979.332324,18957.12656,12056930.15,2979.332324,0.005111936,444,350,47,397,0.655405405
3542,Polygon,14134,6,49,200,2,60490002002,Block Group 2,G5030,S,1322681219,25460910,41.3117069,-121.1804989,15000US060490002002,590949.9699,1030,643126,Lookout CDP,67,19,36635,6171.74575,26999.35154,24976168.93,6171.74575,0.01044377,696,620,38,658,0.096264368
