OBJECTID,Shape,FID_ACS_2016_5YR_BG_06_CALIFORNI3,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,GEOID_Data,BG_area_acres,FID_DAC_Place_2010_2014,Place ID Number,DACP_name,DACP_population,DACP_households,DACP_MHI,DACP_area_a,Shape_Length,Shape_Area,BG_DACP_int_a_,Area_weight
3126,Polygon,12466,6,89,11300,2,60890113002,Block Group 2,G5030,S,568557,1703,40.5664374,-122.340476,15000US060890113002,244.451653,275,659920,Redding city,90725,34818,43773,67923.67264,4040.611845,989260.7404,244.451653,1
3127,Polygon,12469,6,89,11600,3,60890116003,Block Group 3,G5030,S,3818146,0,40.6300789,-122.414545,15000US060890116003,1639.757389,275,659920,Redding city,90725,34818,43773,67923.67264,9185.987386,2601724.332,642.900083,0.392070246
3128,Polygon,12470,6,89,10500,1,60890105001,Block Group 1,G5030,S,633453,0,40.5832873,-122.4027902,15000US060890105001,271.667074,275,659920,Redding city,90725,34818,43773,67923.67264,4390.279191,1099397.644,271.667074,1
3129,Polygon,12473,6,89,10806,1,60890108061,Block Group 1,G5030,S,10865831,858,40.6395057,-122.3796446,15000US060890108061,4668.375666,275,659920,Redding city,90725,34818,43773,67923.67264,24859.32058,8678423.682,2144.485194,0.459364316
3132,Polygon,12475,6,89,11900,1,60890119001,Block Group 1,G5030,S,36282405,182745,40.5230532,-122.2575351,15000US060890119001,15612.89086,275,659920,Redding city,90725,34818,43773,67923.67264,14746.01082,6792805.1,1678.538695,0.107509795
3134,Polygon,12477,6,89,11600,2,60890116002,Block Group 2,G5030,S,34654176,1227953,40.6754081,-122.435693,15000US060890116002,15426.0952,275,659920,Redding city,90725,34818,43773,67923.67264,4496.610533,727946.9368,179.879605,0.011660735
3136,Polygon,12478,6,89,10500,2,60890105002,Block Group 2,G5030,S,2390063,2108,40.5723603,-122.4084143,15000US060890105002,1025.587697,275,659920,Redding city,90725,34818,43773,67923.67264,14082.39988,4150406.159,1025.587697,1
3137,Polygon,12479,6,89,10100,1,60890101001,Block Group 1,G5030,S,786570,27690,40.5859196,-122.3911189,15000US060890101001,349.23875,275,659920,Redding city,90725,34818,43773,67923.67264,5273.3267,1413319.08,349.23875,1
3138,Polygon,12480,6,89,10200,1,60890102001,Block Group 1,G5030,S,2570712,805375,40.5821764,-122.3762226,15000US060890102001,1447.875922,275,659920,Redding city,90725,34818,43773,67923.67264,10669.40762,5859345.975,1447.875922,1
3139,Polygon,12481,6,89,10300,1,60890103001,Block Group 1,G5030,S,3033155,100822,40.5744659,-122.3475829,15000US060890103001,1343.765418,275,659920,Redding city,90725,34818,43773,67923.67264,14016.4897,5438025.713,1343.765418,1
3140,Polygon,12482,6,89,10400,1,60890104001,Block Group 1,G5030,S,713447,8162,40.5703287,-122.3837772,15000US060890104001,309.358186,275,659920,Redding city,90725,34818,43773,67923.67264,5474.178652,1251928.16,309.358186,1
3141,Polygon,12498,6,89,10400,2,60890104002,Block Group 2,G5030,S,2171588,214928,40.5615815,-122.3816607,15000US060890104002,1022.790658,275,659920,Redding city,90725,34818,43773,67923.67264,13238.33384,4139086.942,1022.790658,1
3142,Polygon,12499,6,89,10400,3,60890104003,Block Group 3,G5030,S,1634792,14606,40.5351149,-122.3794494,15000US060890104003,706.463345,275,659920,Redding city,90725,34818,43773,67923.67264,7868.69186,2858955.723,706.463345,1
3143,Polygon,12500,6,89,10400,4,60890104004,Block Group 4,G5030,S,1491947,102406,40.5389439,-122.3717558,15000US060890104004,682.880376,275,659920,Redding city,90725,34818,43773,67923.67264,8641.314829,2763518.837,682.880376,1
3144,Polygon,12501,6,89,10500,3,60890105003,Block Group 3,G5030,S,1221011,0,40.5744396,-122.3968122,15000US060890105003,523.515444,275,659920,Redding city,90725,34818,43773,67923.67264,7662.388752,2118591.838,523.515444,1
3145,Polygon,12521,6,89,11402,1,60890114021,Block Group 1,G5030,S,1520882,0,40.5409272,-122.3206376,15000US060890114021,651.438878,275,659920,Redding city,90725,34818,43773,67923.67264,7899.458205,2636279.606,651.438878,1
3190,Polygon,12697,6,89,11500,4,60890115004,Block Group 4,G5030,S,14351274,411205,40.4953794,-122.2806825,15000US060890115004,6314.8082,275,659920,Redding city,90725,34818,43773,67923.67264,24597.04846,15890681,3926.67279,0.621819803
3195,Polygon,12700,6,89,12301,1,60890123011,Block Group 1,G5030,S,8796010,489554,40.4729215,-122.3286245,15000US060890123011,3969.754705,275,659920,Redding city,90725,34818,43773,67923.67264,4661.680047,722419.7378,178.513805,0.044968472
