OBJECTID,FID_ACS_2016_5YR_BG_06_CALIFORNI,BG_COUNTYFP,BG_TRACTCE,BG_BLKGRPCE,BG_GEOID,BG_NAMELSAD,BG_MTFCC,BG_FUNCSTAT,BG_ALAND,BG_AWATER,BG_INTPTLAT,BG_INTPTLON,BG_GEOID_Data,FID_DAC_Place_2010_2014,DACP_Place_IDNumber,DACP_Place_Name,DAC_Population,DAC_Households,DAC_Median_Household_Income,DACP_area_a_,Shape_Length,Shape_Area,DACP_BG_int_a_,Percent_intersection
1003,4484,77,4704,3,60770047043,Block Group 3,G5030,S,29309161,211332,38.1255586,-121.1865434,15000US060770047043,1020,642104,Lockeford CDP,3172,1254,45698,8694,14549.41373,13091108.78,3234.883429,0.37208229
3644,14394,21,10100,3,60210101003,Block Group 3,G5030,S,6143919,0,39.7371373,-122.1721963,15000US060210101003,220,654274,Orland city,7451,2382,38425,3159,10094.09678,4796766.031,1185.3067,0.375215796
4768,18656,99,3002,4,60990030024,Block Group 4,G5030,S,2756965,0,37.5647274,-120.90971,15000US060990030024,948,638422,Keyes CDP,6364,1795,37421,2886,10603.79083,4395394.811,1086.125712,0.376342936
1653,7011,65,42720,1,60650427201,Block Group 1,G5030,S,16490420,0,33.7732688,-117.0988158,15000US060650427201,900,634316,Homeland CDP,5921,1967,36516,3962,11033.25023,6039180.295,1492.31395,0.376656726
1647,6981,65,42902,2,60650429022,Block Group 2,G5030,S,13408243,0,33.7538447,-117.2826137,15000US060650429022,852,630410,Good Hope CDP,8911,2166,34801,10430,21609.16455,15961578.67,3944.191987,0.378158388
1780,7424,65,43701,1,60650437011,Block Group 1,G5030,S,18421235,0,33.7242787,-116.8621996,15000US060650437011,1442,681708,Valle Vista CDP,15995,5641,40010,6567,16061.41476,10092155.47,2493.825927,0.379751169
99,288,19,8200,1,60190082001,Block Group 1,G5030,S,239959633,3381173,36.6502993,-120.3202316,15000US060190082001,1423,680266,Tranquillity CDP,897,256,24919,615,4204.307366,949426.6966,234.608446,0.381477148
2940,11679,109,3200,4,61090032004,Block Group 4,G5030,S,368570904,984095,37.9292989,-120.0887219,15000US061090032004,1430,680763,Tuolumne City CDP,1824,875,33030,2436,8720.819507,3763974.345,930.098316,0.381813759
1281,5423,23,11200,2,60230112002,Block Group 2,G5030,S,86298107,958527,40.5643758,-124.2286856,15000US060230112002,173,623910,Ferndale city,1456,696,45948,1140,10192.09149,1762448.764,435.510574,0.382026819
4801,18774,99,1500,4,60990015004,Block Group 4,G5030,S,8293237,53096,37.6312111,-121.0488934,15000US060990015004,1484,684578,West Modesto CDP,5534,1506,27297,2076,8041.645319,3215025.618,794.450132,0.382683108
938,4307,71,9107,1,60710091071,Block Group 1,G5030,S,31930637,7094,34.4004334,-117.6294684,15000US060710091071,1218,657302,Pi5on Hills CDP,6654,2443,42210,30298,33319.26256,47035081.9,11622.62186,0.383610201
4932,19264,77,3803,2,60770038032,Block Group 2,G5030,S,16054142,0,37.881491,-121.3047563,15000US060770038032,829,626028,French Camp CDP,4155,540,35833,3234,9093.381196,5055519.975,1249.246192,0.386285155
3378,13360,15,101,1,60150001011,Block Group 1,G5030,S,1939793,4497442,41.7443155,-124.204051,15000US060150001011,159,617022,Crescent City city,7295,1726,27885,2781,15600.51559,4350854.98,1075.119679,0.386594635
802,3862,19,6501,1,60190065011,Block Group 1,G5030,S,46239416,0,36.60838,-119.3454063,15000US060190065011,476,654008,Orange Cove city,9473,2337,27450,1784,11836.31218,2791161.462,689.711018,0.386609315
4725,18360,73,21900,1,60730219001,Block Group 1,G5030,S,4480233,4662967,32.6525486,-117.1156959,15000US060730219001,373,650398,National City city,59543,15523,39517,8257,35470.93289,12934190.6,3196.108103,0.387078612
5525,22343,23,400,2,60230004002,Block Group 2,G5030,S,866300,198,40.7633275,-124.1721067,15000US060230004002,536,604478,Bayview CDP,2408,1020,26987,817,5491.683523,1282224.803,316.844649,0.387814748
3060,12297,107,900,3,61070009003,Block Group 3,G5030,S,56459014,0,36.3472427,-119.4443553,15000US061070009003,854,630476,Goshen CDP,3832,856,38162,1758,12244.15365,2781802.247,687.398305,0.39101155
1280,5422,23,11200,1,60230112001,Block Group 1,G5030,S,1070927,0,40.5800742,-124.2618265,15000US060230112001,173,623910,Ferndale city,1456,696,45948,1140,7969.80888,1810917.17,447.487378,0.392532788
5160,20306,107,4400,1,61070044001,Block Group 1,G5030,S,2778359,0,35.8879402,-119.2690877,15000US061070044001,754,620438,Earlimart CDP,8310,1903,24968,2056,8301.375009,3266010.025,807.048653,0.392533392
2717,10786,101,50701,1,61010507011,Block Group 1,G5030,S,15533647,83010,39.2789355,-121.6400191,15000US061010507011,84,641936,Live Oak city,8500,2405,42349,3338,17629.0571,5305446.119,1311.004287,0.392751434
3046,12269,107,3902,1,61070039021,Block Group 1,G5030,S,70722887,9333599,36.0951891,-118.9780696,15000US061070039021,763,621012,East Porterville CDP,6585,1660,31900,2942,19862.75035,4690324.016,1159.004305,0.393951157
1491,6501,45,10400,1,60450104001,Block Group 1,G5030,S,3755989,2597165,39.4491708,-123.8107728,15000US060450104001,341,625058,Fort Bragg city,7274,2887,34057,2990,18847.46125,4780018.69,1181.168342,0.395039579
4929,19261,77,3803,1,60770038031,Block Group 1,G5030,S,5287172,38928,37.8869043,-121.2755047,15000US060770038031,829,626028,French Camp CDP,4155,540,35833,3234,14912.12352,5180453.534,1280.117947,0.395831152
3636,14381,41,133000,1,60411330001,Block Group 1,G5030,S,314283629,13298666,38.1833442,-122.8017389,15000US060411330001,1227,657960,Point Reyes Station CDP,848,409,36597,3741,13049.46015,5993458.514,1481.015852,0.395887691
5481,22146,23,800,3,60230008003,Block Group 3,G5030,S,13038103,9216923,40.8091618,-124.1065287,15000US060230008003,915,636420,Indianola CDP,889,384,40769,1579,8285.580622,2537084.262,626.927174,0.397040642
3864,14990,99,2002,1,60990020021,Block Group 1,G5030,S,5124448,0,37.6542625,-120.8955791,15000US060990020021,793,622622,Empire CDP,4296,1295,31446,1598,6459.104101,2582439.641,638.134733,0.399333375
896,4210,61,20107,1,60610201071,Block Group 1,G5030,S,6249062,160291,39.2497376,-120.0119813,15000US060610201071,949,638548,Kings Beach CDP,3384,1164,39639,3675,15427.10982,5939906.868,1467.782952,0.399396722
1418,6306,107,800,4,61070008004,Block Group 4,G5030,S,2100232,0,36.3917333,-119.2262072,15000US061070008004,922,636910,Ivanhoe CDP,4044,1064,32783,1993,8191.976351,3247620.357,802.504467,0.402661549
4524,17265,11,400,1,60110004001,Block Group 1,G5030,S,237128466,448539,39.3366481,-122.1083231,15000US060110004001,1070,646338,Maxwell CDP,1076,349,44625,2300,9846.513292,3762396.31,929.708375,0.404221033
5380,21428,61,20502,3,60610205023,Block Group 3,G5030,S,9034470,0,38.8713858,-121.108475,15000US060610205023,1133,651000,Newcastle CDP,1409,677,45865,2533,10249.73097,4170317.894,1030.507994,0.406833002
4392,16770,19,8401,5,60190084015,Block Group 5,G5030,S,155561490,0,36.8529963,-120.5080096,15000US060190084015,468,624134,Firebaugh city,7935,2171,31312,3577,26354.92359,5929402.709,1465.187318,0.409613452
4743,18511,71,10423,1,60710104231,Block Group 1,G5030,S,74574452,0,34.2476768,-116.3739725,15000US060710104231,901,634392,Homestead Valley CDP,3366,1363,30527,31832,43553.15238,52820174.12,13052.14928,0.410032335
3182,12680,9,122,1,60090001221,Block Group 1,G5030,S,11011929,0,38.1531978,-120.4569484,15000US060090001221,1129,650034,Murphys CDP,1884,952,46885,10700,30007.52066,17835640.07,4407.282643,0.411895574
4162,15621,71,25100,1,60710251001,Block Group 1,G5030,S,5365122345,1536869,34.5226915,-114.9283952,15000US060710251001,336,650734,Needles city,4923,1981,33045,29766,58752.46913,49662716.33,12271.92446,0.412279932
3090,12380,29,3304,2,60290033042,Block Group 2,G5030,S,1050313162,0,35.3321679,-119.6322649,15000US060290033042,1443,681722,Valley Acres CDP,717,227,47466,3961,13260.22653,6632080.584,1638.822803,0.413739662
1829,7615,99,2002,2,60990020022,Block Group 2,G5030,S,3045745,0,37.6482021,-120.9134085,15000US060990020022,793,622622,Empire CDP,4296,1295,31446,1598,7622.262393,2683196.893,663.032392,0.414913887
50,121,113,10501,1,61130105011,Block Group 1,G5030,S,11369653,0,38.5375307,-121.7906222,15000US061130105011,1437,681302,University of California-Davis CDP,6735,912,25462,1532,7744.759131,2577798.546,636.987893,0.415788442
2242,8690,65,45609,3,60650456093,Block Group 3,G5030,S,21255370,0,33.6318429,-116.1563482,15000US060650456093,1408,678456,Thermal CDP,3570,949,26344,8747,20152.6431,14723838.08,3638.339625,0.415952855
1417,6292,27,400,2,60270004002,Block Group 2,G5030,S,3880611,7861,37.3605891,-118.4010886,15000US060270004002,343,606798,Bishop city,3851,1710,30395,1940,12467.13761,3272014.844,808.532476,0.416769318
2953,11691,109,3100,3,61090031003,Block Group 3,G5030,S,7740001,6205,38.0583647,-120.2115855,15000US061090031003,1435,680966,Twain Harte CDP,2374,1125,43625,3843,13529.18411,6484818.335,1602.433508,0.416974631
1808,7537,21,10400,7,60210104007,Block Group 7,G5030,S,4311471,63505,39.5022352,-122.1881587,15000US060210104007,221,685684,Willows city,6118,2374,38730,3094,10091.46342,5220944.217,1290.123412,0.416975893
4112,15494,71,10700,2,60710107002,Block Group 2,G5030,S,134970458,0,34.8238576,-114.6773186,15000US060710107002,336,650734,Needles city,4923,1981,33045,29766,37230.10956,50269422.54,12421.84483,0.417316564
1888,7748,99,2302,2,60990023022,Block Group 2,G5030,S,786529,0,37.6156337,-120.979307,15000US060990023022,606,609353,Bystrom CDP,3805,1160,25543,743,4788.976598,1255518.957,310.245491,0.417557861
3792,14726,109,4200,1,61090042001,Block Group 1,G5030,S,2036457015,34511531,37.9494993,-119.6407227,15000US061090042001,874,631372,Groveland CDP,725,337,31932,9832,28075.43158,16635877.7,4110.814905,0.418105666
4077,15441,65,42719,2,60650427192,Block Group 2,G5030,S,10758967,0,33.8156814,-117.1393451,15000US060650427192,982,639836,Lakeview CDP,1723,443,47383,3031,10521.02938,5133690.415,1268.562528,0.418529372
5677,23084,91,10000,3,60910100003,Block Group 3,G5030,S,577873133,280944,39.5282435,-120.7287005,15000US060910100003,853,630420,Goodyears Bar CDP,23,23,0,2227,12299.58614,3783746.881,934.984216,0.419840241
5151,20280,83,2604,1,60830026041,Block Group 1,G5030,S,16270048,154843,34.6773779,-120.4864559,15000US060830026041,433,642524,Lompoc city,43045,13359,47908,11068,20954.46537,18808251.19,4647.620086,0.419915078
5014,19658,29,6202,1,60290062021,Block Group 1,G5030,S,377788343,755424,35.1821665,-118.8856972,15000US060290062021,285,602924,Arvin city,20028,4595,35359,4629,11901.73719,7900163.845,1952.173001,0.421726723
5125,20115,87,123100,2,60871231002,Block Group 2,G5030,S,3342512,0,36.9646168,-121.7778184,15000US060871231002,508,601651,Amesti CDP,3213,961,48617,3068,14941.34568,5245464.465,1296.182498,0.422484517
4140,15575,61,22002,2,60610220022,Block Group 2,G5030,S,20435977,0,39.077691,-120.9775331,15000US060610220022,317,614498,Colfax city,2424,969,46902,1496,12384.6831,2563065.027,633.347161,0.423360402
28,45,29,6401,1,60290064011,Block Group 1,G5030,S,5057009,47099,35.2746585,-118.9177558,15000US060290064011,984,640088,Lamont CDP,16359,3606,33433,4451,11795.19808,7675286.308,1896.604551,0.426107515
5628,22822,63,300,3,60630003003,Block Group 3,G5030,S,12415748,0,39.8290748,-120.4621181,15000US060630003003,91,658352,Portola city,2710,1045,34134,5874,24384.05354,10160035.87,2510.599538,0.427408842
3462,13833,27,400,3,60270004003,Block Group 3,G5030,S,2363605,6118,37.370471,-118.3929407,15000US060270004003,343,606798,Bishop city,3851,1710,30395,1940,9083.364819,3367890.279,832.223812,0.428981346
5489,22169,23,11100,3,60230111003,Block Group 3,G5030,S,203205245,1223726,40.4411363,-124.0999128,15000US060230111003,171,660900,Rio Dell city,3373,1425,39692,2678,18097.94727,4658248.662,1151.078312,0.4298276
502,2257,55,201500,2,60552015002,Block Group 2,G5030,S,35951859,180550,38.4548947,-122.3973745,15000US060552015002,1164,653196,Oakville CDP,59,13,0,1421,7517.926792,2474157.792,611.377705,0.43024469
1671,7041,65,46900,1,60650469001,Block Group 1,G5030,S,9859912792,266083,33.7785595,-115.3687419,15000US060650469001,916,636452,Indio Hills CDP,910,291,37386,20001,29695.84886,34867814.95,8616.024715,0.430779697
1673,7042,65,47202,1,60650472021,Block Group 1,G5030,S,41274586,0,33.90678,-116.3494734,15000US060650472021,1341,672156,Sky Valley CDP,2493,973,34107,22646,49439.86666,39557954.17,9774.983356,0.431642822
4974,19504,33,1200,3,60330012003,Block Group 3,G5030,S,71062899,1707562,38.8650539,-122.6389802,15000US060330012003,1038,644350,Lower Lake CDP,1620,685,31781,2849,13612.10213,4979508.363,1230.463313,0.431893055
1753,7328,37,910002,3,60379100023,Block Group 3,G5030,S,5058453,398,34.5319645,-117.9859128,15000US060379100023,1018,641880,Littlerock CDP,2040,465,39745,1743,9858.383628,3046854.611,752.894171,0.431953053
2007,7983,83,2922,1,60830029221,Block Group 1,G5030,S,2093507,151251,34.4137728,-119.8462931,15000US060830029221,921,636868,Isla Vista CDP,24792,5167,19237,1760,8741.881388,3087063.754,762.830067,0.433426174
1251,5118,83,2502,3,60830025023,Block Group 3,G5030,S,160812095,2785666,34.9027913,-120.5755101,15000US060830025023,412,631414,Guadalupe city,7160,1887,45456,1256,13047.48904,2204432.94,544.727243,0.433700034
5054,19775,33,1000,5,60330010005,Block Group 5,G5030,S,4587148,19198,38.9556368,-122.8301458,15000US060330010005,939,638044,Kelseyville CDP,3516,1220,37606,3065,13934.80221,5381630.527,1329.829864,0.433875975
4767,18654,99,2402,3,60990024023,Block Group 3,G5030,S,619755,0,37.6001686,-121.0058584,15000US060990024023,589,608172,Bret Harte CDP,4998,1224,28279,560,6718.894702,989011.6698,244.390106,0.436410904
5170,20342,73,20027,3,60730200273,Block Group 3,G5030,S,3390480,136950,33.1130656,-117.213287,15000US060730200273,979,639724,Lake San Marcos CDP,4679,2413,43125,1653,8273.378964,2930549.42,724.154532,0.438085016
326,1425,107,4500,4,61070045004,Block Group 4,G5030,S,256754651,0,35.8602534,-118.9624599,15000US061070045004,748,620032,Ducor CDP,646,176,28036,596,4083.861831,1057444.602,261.300252,0.438423242
3447,13762,17,30602,2,60170306022,Block Group 2,G5030,S,51276572,85416,38.9104598,-120.8800353,15000US060170306022,845,629350,Georgetown CDP,2458,892,46136,16018,31109.5562,28444052.81,7028.67852,0.438798759
4941,19363,35,40200,3,60350402003,Block Group 3,G5030,S,1028812478,29963806,40.4582343,-121.0457401,15000US060350402003,1491,684928,Westwood CDP,1509,690,33452,6070,16334.42512,10801648.45,2669.14546,0.439727423
1040,4674,65,44520,1,60650445201,Block Group 1,G5030,S,27074920,0,33.7932031,-116.3315095,15000US060650445201,1411,678596,Thousand Palms CDP,7956,2895,43813,21973,28926.85222,39303276.84,9712.051216,0.441999327
3874,15045,19,8301,3,60190083013,Block Group 3,G5030,S,33570938,1246570,36.804879,-120.398557,15000US060190083013,475,646828,Mendota city,11360,2884,25229,3295,23198.43764,5911214.294,1460.692863,0.443305876
4901,19104,29,3600,1,60290036001,Block Group 1,G5030,S,1855814,0,35.12858,-119.4491243,15000US060290036001,1356,673388,South Taft CDP,1680,471,39784,1032,5618.694729,1856757.242,458.814706,0.444587893
2514,9882,33,502,2,60330005022,Block Group 2,G5030,S,2928297,11856368,39.120886,-122.8631148,15000US060330005022,1138,651294,Nice CDP,2156,1170,24149,1845,14709.88394,3325541.176,821.759121,0.445397898
3888,15056,19,1900,3,60190019003,Block Group 3,G5030,S,40739636,0,36.6951146,-119.8913353,15000US060190019003,1486,684680,West Park CDP,792,244,36389,1787,9063.343721,3223188.305,796.467176,0.445700714
2344,9113,65,47201,1,60650472011,Block Group 1,G5030,S,2630606,0,33.9177523,-116.4319169,15000US060650472011,729,618986,Desert Edge CDP,4244,2184,30579,2113,7822.173503,3829780.35,946.359334,0.447874744
4737,18507,71,940100,2,60719401002,Block Group 2,G5030,S,14516502,1782802,34.1239085,-114.3702576,15000US060719401002,560,606635,Big River CDP,1061,581,23589,10630,30997.17483,19269824.17,4761.677253,0.44794706
4141,15582,61,21304,2,60610213042,Block Group 2,G5030,S,50032343,0,38.9538265,-121.3122444,15000US060610213042,1329,671414,Sheridan CDP,1465,415,47719,27610,29808.49414,50052804.76,12368.31741,0.447965136
526,2857,31,1100,1,60310011001,Block Group 1,G5030,S,5397215,0,36.3059688,-119.6187692,15000US060310011001,898,634281,Home Garden CDP,1787,464,32976,439,3954.378832,799260.1532,197.501485,0.449889487
3566,14250,39,108,1,60390001081,Block Group 1,G5030,S,164797111,0,37.2743853,-119.664873,15000US060390001081,676,614288,Coarsegold CDP,1172,625,30216,11120,21548.30802,20276305.12,5010.384111,0.450574111
2531,9929,43,101,2,60430001012,Block Group 2,G5030,S,44227563,112875,37.5066499,-119.963322,15000US060430001012,1065,645932,Mariposa CDP,1524,692,34881,3100,12250.40497,5659766.173,1398.558679,0.451147961
5273,20973,107,600,1,61070006001,Block Group 1,G5030,S,1280771,0,36.5229854,-119.2823438,15000US061070006001,710,617708,Cutler CDP,4224,996,18346,801,4890.883954,1472346.434,363.824727,0.454213142
1287,5533,13,319000,2,60133190002,Block Group 2,G5030,S,683181,0,38.0060313,-122.114091,15000US060133190002,1123,649651,Mountain View CDP,2299,998,43077,299,3416.063507,554633.4277,137.052905,0.45837092
2274,8851,105,102,2,61050001022,Block Group 2,G5030,S,12427525,0,40.7406908,-122.9214268,15000US061050001022,1473,683794,Weaverville CDP,3294,1387,42165,11636,30219.94087,21670076.78,5354.792589,0.460191869
2360,9144,33,502,1,60330005021,Block Group 1,G5030,S,3223054,13582984,39.1064031,-122.8155491,15000US060330005021,1138,651294,Nice CDP,2156,1170,24149,1845,10111.78891,3462592.487,855.625237,0.463753516
3884,15054,19,1700,3,60190017003,Block Group 3,G5030,S,29567544,0,36.6191434,-119.7210895,15000US060190017003,469,625436,Fowler city,5908,1696,47731,2531,15986.4309,4754938.064,1174.970784,0.464231839
2938,11675,109,3200,5,61090032005,Block Group 5,G5030,S,2788185,71499,37.9500614,-120.241557,15000US061090032005,1430,680763,Tuolumne City CDP,1824,875,33030,2436,12259.5234,4607093.599,1138.437621,0.467338925
1406,6254,13,321200,1,60133212001,Block Group 1,G5030,S,958454,0,37.988123,-122.0721022,15000US060133212001,1180,654764,Pacheco CDP,4295,1649,48024,765,4880.609185,1448613.502,357.960192,0.46792182
1847,7642,99,2100,2,60990021002,Block Group 2,G5030,S,1406616,0,37.634937,-120.9693364,15000US060990021002,490,600535,Airport CDP,1547,472,21607,610,5562.393275,1156491.35,285.775236,0.468483993
4736,18505,71,10423,2,60710104232,Block Group 2,G5030,S,132768239,0,34.328966,-116.4250421,15000US060710104232,901,634392,Homestead Valley CDP,3366,1363,30527,31832,48999.55268,60658685.56,14989.08763,0.470881114
2952,11690,109,3100,2,61090031002,Block Group 2,G5030,S,5642741,45067,38.0248459,-120.2455601,15000US061090031002,1435,680966,Twain Harte CDP,2374,1125,43625,3843,14571.84039,7347527.439,1815.613571,0.472446935
1300,5640,45,10100,3,60450101003,Block Group 3,G5030,S,38187440,317092,39.7726876,-123.2267258,15000US060450101003,698,616728,Covelo CDP,1444,524,26389,7750,24071.15199,14864930.36,3673.204286,0.473961843
4880,19022,29,2400,1,60290024001,Block Group 1,G5030,S,39382464,0,35.3238825,-118.9490692,15000US060290024001,835,627190,Fuller Acres CDP,924,262,33750,726,4789.913504,1394491.01,344.586233,0.474636685
